emp_id,department,role,band,gender,city,education,age,tenure_years,salary,performance,satisfaction,engagement,leaves_taken,trainings,promotions,attrition,exit_reason,hire_year,remote_pct,overtime_hrs,manager_rating,peer_rating,skip_meetings_pct,attrition_risk,risk_band,cost_to_replace,days_since_promo,target_achieved
EMP00608,Sales,Senior Manager,L4,Male,Mumbai,MBA,49,0.1,63900.0,4.0,3.7,3.3,25,6,2,0,Transfer,2015,75,8,3.1,3.8,0.39,0.443,Medium,40800.0,637,0.52
EMP00609,Product,Director,L2,Female,Chennai,Bachelor's,54,0.1,34100.0,3.1,4.3,2.5,10,0,3,0,Contract End,2016,100,16,3.5,2.3,0.03,0.481,Medium,30900.0,1035,0.84
EMP00610,Operations,Individual Contributor,L2,Male,Hyderabad,MBA,27,0.1,88400.0,3.4,2.8,4.3,17,8,3,0,Retirement,2019,50,24,3.4,1.9,0.19,0.603,Medium,148700.0,770,0.16
EMP00611,Finance,Analyst,L4,Female,Hyderabad,Master's,45,0.6,64000.0,4.0,3.0,2.1,14,6,2,0,Resignation,2019,0,10,3.6,2.5,0.15,0.498,Medium,116500.0,539,0.73
EMP00612,Engineering,VP,L4,Female,Kolkata,Bachelor's,53,0.1,43300.0,4.6,4.3,3.2,20,2,3,1,Retirement,2015,25,5,4.4,2.3,0.28,0.407,Medium,81900.0,378,0.65
EMP00613,Marketing,VP,L2,Male,Mumbai,MBA,52,1.9,77700.0,2.4,2.7,4.0,17,2,3,0,Retirement,2016,50,22,3.7,3.9,0.38,0.569,Medium,79300.0,894,0.62
EMP00614,Operations,VP,L1,Male,Noida,Master's,25,1.5,43800.0,2.8,3.7,4.2,2,5,0,0,Transfer,2023,50,10,4.9,3.6,0.24,0.387,Medium,81400.0,1438,0.67
EMP00615,Customer Success,VP,L3,Male,Delhi,Bachelor's,35,0.5,67000.0,4.3,3.6,3.3,22,8,3,0,Resignation,2020,50,2,3.6,3.5,0.39,0.383,Medium,55200.0,888,0.57
EMP00616,Engineering,Director,L2,Male,Mumbai,Master's,39,7.6,130700.0,4.0,4.2,4.5,8,4,3,0,Resignation,2020,0,19,3.9,3.1,0.36,0.406,Medium,172100.0,1349,0.71
EMP00617,Operations,Manager,L2,Male,Mumbai,Bachelor's,30,1.0,147200.0,3.3,3.2,3.7,16,8,1,0,Contract End,2023,0,5,3.4,3.9,0.39,0.424,Medium,266500.0,1469,0.59
EMP00618,Engineering,Senior Analyst,L4,Female,Chennai,Bachelor's,45,3.4,62200.0,3.8,4.2,3.5,20,7,1,0,Contract End,2017,50,10,4.8,3.6,0.13,0.374,Medium,72900.0,89,0.7
EMP00619,Finance,Senior Manager,L3,Female,Noida,MBA,25,0.3,74400.0,4.3,3.2,4.0,2,0,1,0,Termination,2018,50,22,2.1,3.7,0.34,0.528,Medium,42600.0,679,0.74
EMP00620,Marketing,VP,L3,Female,Hyderabad,Bachelor's,24,20.0,94700.0,4.8,3.1,4.7,18,1,2,0,Retirement,2019,25,24,3.8,3.5,0.19,0.337,Medium,59200.0,10,0.59
EMP00621,Customer Success,Analyst,L3,Female,Noida,Bachelor's,53,3.0,67400.0,4.1,4.3,4.5,16,7,1,1,Retirement,2021,50,1,3.6,3.3,0.27,0.227,Low,119100.0,310,0.9
EMP00622,Finance,VP,L2,Female,Pune,PhD,42,0.1,36600.0,3.0,4.1,2.8,1,0,0,0,Termination,2021,100,0,2.6,4.9,0.3,0.347,Medium,39600.0,242,0.75
EMP00623,Engineering,Individual Contributor,L1,Female,Kolkata,MBA,30,3.6,42200.0,4.0,4.4,2.3,25,1,0,0,Contract End,2023,75,16,3.9,4.6,0.21,0.501,Medium,63600.0,836,0.82
EMP00624,Finance,Senior Manager,L2,Male,Bangalore,MBA,39,9.6,143500.0,4.7,3.4,4.5,27,2,3,0,Termination,2019,75,21,2.1,4.3,0.11,0.422,Medium,80900.0,459,0.88
EMP00625,Product,Analyst,L1,Male,Bangalore,Diploma,38,4.7,63600.0,3.7,3.8,2.3,27,3,2,0,Termination,2022,50,8,4.4,4.8,0.15,0.415,Medium,52100.0,709,0.94
EMP00626,Operations,Analyst,L2,Male,Pune,Bachelor's,25,4.7,105300.0,3.6,4.0,3.5,27,6,2,0,Transfer,2017,50,22,3.8,4.6,0.02,0.526,Medium,183200.0,22,0.84
EMP00627,Engineering,VP,L2,Male,Noida,Diploma,26,2.8,110300.0,3.1,3.9,4.6,21,8,3,0,Contract End,2018,0,2,3.3,4.0,0.34,0.273,Low,212000.0,272,0.61
EMP00628,Product,Director,L6,Male,Mumbai,MBA,31,3.0,23300.0,3.9,2.6,3.6,14,6,0,0,Resignation,2017,50,1,3.1,3.8,0.24,0.407,Medium,40900.0,108,0.55
EMP00629,Finance,Senior Analyst,L3,Male,Chennai,MBA,38,3.1,33500.0,3.8,4.1,1.7,10,4,0,0,Contract End,2021,100,23,4.8,4.7,0.26,0.581,Medium,52900.0,48,0.67
EMP00630,Engineering,Senior Manager,L4,Female,Mumbai,PhD,57,1.2,121200.0,4.4,3.1,4.7,5,8,1,1,Contract End,2018,50,10,4.0,2.8,0.36,0.391,Medium,92800.0,1444,0.8
EMP00631,Finance,Senior Analyst,L2,Male,Noida,Master's,35,0.3,60000.0,4.1,3.6,2.8,8,0,2,0,Resignation,2017,50,7,4.7,3.3,0.11,0.408,Medium,40100.0,859,0.65
EMP00632,Finance,Senior Manager,L4,Female,Kolkata,Bachelor's,56,1.4,70000.0,3.9,4.4,3.6,0,8,2,0,Contract End,2016,0,15,4.4,3.2,0.35,0.394,Medium,36700.0,798,0.55
EMP00633,HR,Analyst,L3,Male,Noida,Bachelor's,52,6.3,101200.0,3.7,2.5,2.0,31,2,0,0,Resignation,2023,50,17,4.1,3.9,0.4,0.569,Medium,201600.0,1092,0.69
EMP00634,Operations,VP,L4,Male,Hyderabad,MBA,22,2.7,92800.0,4.5,3.8,4.1,18,1,3,1,Retirement,2021,100,20,4.2,4.5,0.13,0.434,Medium,91900.0,1145,0.5
EMP00635,Sales,VP,L1,Non-Binary,Pune,Master's,49,0.3,61900.0,3.8,4.6,2.4,19,3,3,1,Transfer,2017,100,12,3.6,4.2,0.03,0.424,Medium,117000.0,308,0.61
EMP00636,Engineering,Senior Analyst,L4,Male,Pune,MBA,53,2.5,86000.0,3.3,3.6,2.7,5,6,2,0,Transfer,2023,100,18,4.3,4.5,0.21,0.511,Medium,105100.0,551,0.83
EMP00637,Product,Analyst,L4,Female,Mumbai,Diploma,31,0.5,58800.0,4.5,4.7,4.6,28,5,2,0,Retirement,2021,75,23,4.2,4.4,0.12,0.471,Medium,82500.0,1157,0.45
EMP00638,Sales,Senior Manager,L1,Female,Delhi,Bachelor's,23,0.2,42200.0,3.3,3.5,4.5,8,8,3,0,Resignation,2015,50,18,3.5,3.6,0.29,0.428,Medium,80400.0,1033,0.79
EMP00639,Engineering,Analyst,L2,Female,Delhi,Bachelor's,48,1.1,105500.0,3.5,4.2,3.1,26,0,1,0,Resignation,2016,100,21,4.7,3.5,0.38,0.53,Medium,136200.0,1453,0.35
EMP00640,HR,Individual Contributor,L6,Female,Pune,Bachelor's,49,4.9,22200.0,4.0,2.3,3.9,0,8,1,1,Contract End,2019,75,0,3.4,4.1,0.02,0.366,Medium,11800.0,1213,0.55
EMP00641,Engineering,Analyst,L6,Female,Chennai,Bachelor's,22,2.8,150500.0,4.1,3.7,4.4,5,0,3,0,Resignation,2021,25,0,3.5,3.1,0.22,0.281,Low,264300.0,1374,0.74
EMP00642,Engineering,Senior Manager,L3,Non-Binary,Mumbai,Bachelor's,48,0.1,53500.0,3.8,3.3,2.7,17,2,3,0,Resignation,2018,50,16,4.2,3.5,0.18,0.538,Medium,37300.0,615,0.36
EMP00643,Customer Success,Senior Manager,L3,Male,Chennai,MBA,32,4.1,120100.0,4.1,3.7,4.0,31,2,0,0,Retirement,2018,100,4,3.8,3.8,0.27,0.376,Medium,199100.0,681,0.58
EMP00644,Operations,Individual Contributor,L4,Female,Delhi,Bachelor's,38,11.1,68700.0,4.8,2.6,3.0,8,8,0,0,Termination,2021,75,18,3.2,3.6,0.02,0.54,Medium,44600.0,462,0.74
EMP00645,Product,VP,L2,Female,Hyderabad,MBA,43,2.1,111100.0,3.8,3.4,4.3,14,0,0,0,Transfer,2017,50,5,4.0,4.7,0.3,0.403,Medium,80100.0,30,0.75
EMP00646,Sales,Senior Analyst,L5,Male,Hyderabad,Bachelor's,56,0.3,38800.0,3.9,3.9,3.3,26,0,1,0,Contract End,2022,50,20,4.5,3.7,0.22,0.497,Medium,73100.0,358,0.46
EMP00647,Operations,Analyst,L4,Female,Hyderabad,Bachelor's,53,2.2,62700.0,4.0,3.5,3.5,15,5,2,0,Termination,2022,0,0,3.6,2.6,0.15,0.381,Medium,122700.0,1088,0.52
EMP00648,Marketing,Director,L2,Male,Hyderabad,MBA,28,3.0,81400.0,4.5,3.8,2.9,29,3,1,0,Termination,2016,25,6,4.0,3.9,0.18,0.375,Medium,41000.0,583,0.74
EMP00649,Product,VP,L2,Male,Hyderabad,PhD,28,2.3,88800.0,4.2,3.7,4.6,28,5,2,0,Transfer,2017,50,0,4.0,3.1,0.22,0.26,Low,153700.0,223,0.85
EMP00650,Sales,Director,L3,Male,Delhi,Diploma,45,0.5,79300.0,4.3,3.9,3.9,2,3,0,0,Termination,2018,75,6,4.1,3.9,0.14,0.345,Medium,132100.0,569,0.5
EMP00651,Operations,Individual Contributor,L2,Male,Mumbai,Diploma,28,8.0,117900.0,4.2,3.6,2.0,17,0,1,0,Retirement,2022,75,3,2.7,4.2,0.31,0.414,Medium,72000.0,1098,0.67
EMP00652,Engineering,Manager,L2,Female,Pune,PhD,31,12.8,22000.0,4.3,3.4,4.6,2,7,1,1,Resignation,2022,100,24,4.8,3.1,0.37,0.39,Medium,25200.0,675,0.76
EMP00653,Customer Success,Manager,L4,Female,Pune,Master's,22,1.3,74800.0,4.6,4.6,3.5,26,0,0,0,Transfer,2017,0,23,4.5,3.6,0.33,0.526,Medium,82800.0,532,0.41
EMP00654,Marketing,Analyst,L4,Male,Noida,MBA,23,8.4,80800.0,4.0,4.3,3.3,19,6,2,0,Retirement,2020,75,5,3.7,2.8,0.03,0.291,Low,113900.0,972,0.7
EMP00655,Engineering,Manager,L1,Male,Noida,MBA,35,13.8,60100.0,4.2,3.3,4.5,14,1,2,0,Retirement,2021,0,21,4.3,3.2,0.13,0.378,Medium,99900.0,189,0.53
EMP00656,Operations,Senior Analyst,L2,Female,Chennai,MBA,57,5.9,60700.0,3.2,3.5,2.4,15,7,0,0,Transfer,2016,75,16,3.0,3.6,0.07,0.481,Medium,75600.0,263,0.53
EMP00657,Engineering,Analyst,L2,Female,Delhi,Bachelor's,45,4.8,103500.0,3.9,3.6,3.5,23,4,2,0,Resignation,2021,50,11,4.7,4.3,0.39,0.379,Medium,147000.0,1043,0.6
EMP00658,Sales,Analyst,L4,Female,Noida,Bachelor's,39,0.5,52800.0,4.5,4.1,2.5,21,2,2,0,Transfer,2021,75,2,3.1,3.4,0.31,0.437,Medium,68500.0,1491,0.71
EMP00659,Marketing,Individual Contributor,L3,Female,Hyderabad,Bachelor's,28,1.6,33200.0,4.0,2.7,4.3,4,7,0,0,Retirement,2021,25,6,3.6,4.8,0.18,0.397,Medium,57400.0,1348,0.35
EMP00660,Product,Analyst,L2,Male,Mumbai,Bachelor's,47,4.1,58900.0,3.8,2.5,3.6,20,3,0,0,Termination,2020,100,21,4.0,4.5,0.03,0.557,Medium,89000.0,901,0.78
EMP00661,Operations,VP,L4,Female,Pune,Bachelor's,47,1.0,42900.0,3.7,2.3,4.0,30,8,0,0,Termination,2018,25,12,3.8,4.6,0.13,0.541,Medium,79500.0,699,0.52
EMP00662,Finance,Senior Analyst,L1,Male,Chennai,Bachelor's,40,0.2,100900.0,3.7,3.4,3.5,2,8,2,0,Resignation,2022,100,4,2.9,4.1,0.2,0.375,Medium,128300.0,409,0.57
EMP00663,Engineering,Individual Contributor,L3,Female,Noida,Bachelor's,30,5.9,42500.0,4.5,2.6,4.3,15,8,1,0,Termination,2021,0,13,3.3,2.8,0.19,0.414,Medium,41000.0,396,0.71
EMP00664,Engineering,Senior Manager,L4,Female,Mumbai,Bachelor's,49,2.6,48300.0,3.8,2.6,3.7,17,8,1,0,Termination,2020,50,11,4.1,4.9,0.08,0.472,Medium,78700.0,701,0.54
EMP00665,Engineering,Individual Contributor,L5,Male,Bangalore,Master's,47,2.1,166400.0,3.5,4.2,4.0,25,0,1,0,Termination,2019,25,3,4.5,4.3,0.0,0.273,Low,178400.0,833,0.62
EMP00666,Marketing,Individual Contributor,L2,Male,Bangalore,Bachelor's,54,1.0,53900.0,3.7,4.3,4.3,14,4,0,0,Retirement,2018,0,12,2.8,2.7,0.28,0.35,Medium,53500.0,1069,0.58
EMP00667,Engineering,Manager,L5,Female,Chennai,MBA,56,7.3,112700.0,3.8,4.4,4.2,8,3,1,1,Transfer,2015,0,24,3.6,1.8,0.15,0.471,Medium,218200.0,752,0.53
EMP00668,Marketing,Director,L4,Male,Bangalore,PhD,39,3.8,67900.0,3.4,3.1,4.1,23,4,1,0,Contract End,2023,100,11,2.6,4.1,0.01,0.437,Medium,88100.0,509,0.91
EMP00669,Operations,VP,L2,Female,Pune,Master's,38,3.0,92200.0,3.9,3.7,4.4,15,4,0,0,Transfer,2020,100,20,4.8,4.2,0.27,0.482,Medium,159200.0,323,0.49
EMP00670,Operations,VP,L1,Female,Pune,Bachelor's,49,0.1,34100.0,3.3,3.8,2.8,15,5,3,0,Contract End,2015,25,21,2.6,3.8,0.37,0.572,Medium,24700.0,103,0.25
EMP00671,Engineering,Analyst,L3,Male,Hyderabad,MBA,56,0.9,180400.0,4.6,3.9,2.4,2,5,3,0,Transfer,2015,50,16,4.4,3.4,0.28,0.512,Medium,313200.0,325,0.6
EMP00672,Product,Individual Contributor,L6,Male,Kolkata,MBA,53,2.2,104100.0,4.5,2.5,3.9,24,1,3,1,Contract End,2015,100,3,4.2,3.4,0.21,0.38,Medium,126700.0,340,0.79
EMP00673,Sales,Senior Analyst,L3,Male,Mumbai,Bachelor's,52,2.5,73600.0,3.7,4.4,4.5,15,8,1,0,Contract End,2015,75,11,4.2,3.1,0.02,0.286,Low,105900.0,935,0.46
EMP00674,Sales,VP,L6,Male,Pune,MBA,53,1.6,29700.0,3.7,3.5,3.9,2,1,0,0,Termination,2020,50,11,4.5,3.8,0.2,0.464,Medium,47100.0,101,0.68
EMP00675,Sales,Senior Analyst,L1,Male,Noida,Bachelor's,35,0.6,176100.0,5.0,2.8,3.4,24,2,1,0,Retirement,2015,0,7,4.8,3.4,0.15,0.46,Medium,197700.0,594,0.63
EMP00676,Sales,Manager,L5,Female,Delhi,Bachelor's,27,6.3,124500.0,4.0,4.1,3.3,27,8,1,0,Transfer,2023,50,4,4.6,4.4,0.28,0.299,Low,193500.0,276,0.42
EMP00677,HR,Analyst,L5,Male,Noida,MBA,43,12.0,73000.0,4.7,2.5,1.5,29,5,0,0,Retirement,2015,50,13,3.9,4.7,0.07,0.544,Medium,112600.0,1353,0.73
EMP00678,Product,Senior Manager,L6,Female,Kolkata,Master's,56,2.3,42900.0,3.6,3.4,3.8,2,4,1,0,Contract End,2019,100,9,4.0,3.6,0.13,0.448,Medium,74800.0,39,0.62
EMP00679,Sales,Manager,L1,Male,Noida,Master's,46,17.8,62900.0,4.8,2.9,4.0,3,2,2,0,Resignation,2017,25,2,4.8,3.6,0.25,0.238,Low,88700.0,765,0.48
EMP00680,Sales,Director,L3,Male,Pune,MBA,44,0.5,119200.0,3.8,4.2,4.7,13,5,1,0,Resignation,2022,50,2,3.4,3.4,0.21,0.265,Low,150900.0,803,0.57
EMP00681,Engineering,Director,L1,Male,Pune,PhD,40,1.0,33900.0,2.6,4.8,3.1,16,2,1,0,Resignation,2021,100,4,3.3,4.5,0.12,0.319,Low,62000.0,449,0.26
EMP00682,Finance,Individual Contributor,L3,Male,Kolkata,Bachelor's,57,4.6,97700.0,3.6,4.0,2.8,29,5,0,0,Transfer,2020,0,15,4.2,4.2,0.03,0.442,Medium,85800.0,1321,0.45
EMP00683,Sales,Manager,L2,Female,Chennai,MBA,24,11.9,65100.0,4.3,2.5,3.5,30,8,0,0,Termination,2015,50,4,4.1,4.7,0.37,0.405,Medium,66100.0,1269,0.71
EMP00684,Customer Success,Analyst,L6,Male,Pune,MBA,53,2.4,50200.0,3.7,3.5,3.6,12,7,2,0,Resignation,2023,75,18,2.7,3.5,0.26,0.503,Medium,95000.0,668,0.69
EMP00685,Operations,Director,L3,Female,Kolkata,MBA,49,4.2,79000.0,4.5,3.4,3.0,18,2,3,0,Termination,2022,100,16,3.8,4.8,0.38,0.538,Medium,54600.0,879,0.45
EMP00686,Product,Senior Manager,L1,Female,Pune,MBA,24,5.9,42900.0,4.3,4.5,4.2,10,4,2,0,Termination,2023,75,20,4.5,4.9,0.12,0.424,Medium,70900.0,561,0.71
EMP00687,Product,Director,L1,Female,Mumbai,Bachelor's,56,1.5,125300.0,4.6,2.8,3.7,21,4,1,1,Termination,2017,75,1,2.7,3.9,0.01,0.369,Medium,85000.0,668,0.8
EMP00688,Operations,Senior Manager,L3,Male,Kolkata,Master's,57,5.3,85500.0,3.9,1.9,2.7,14,3,3,0,Resignation,2019,50,2,3.2,3.4,0.04,0.474,Medium,154900.0,1498,0.64
EMP00689,Marketing,Senior Manager,L1,Male,Pune,MBA,43,8.8,42500.0,4.0,3.2,3.6,26,0,2,0,Retirement,2016,100,4,1.8,3.5,0.04,0.392,Medium,71200.0,1320,0.85
EMP00690,Engineering,Senior Manager,L1,Female,Bangalore,Bachelor's,40,8.1,27600.0,4.0,3.7,4.4,8,2,2,0,Transfer,2019,0,9,2.6,4.2,0.34,0.298,Low,47000.0,587,0.72
EMP00691,Finance,Senior Analyst,L3,Male,Chennai,Bachelor's,43,6.8,86100.0,2.6,2.0,3.8,5,7,2,1,Retirement,2020,100,7,3.5,2.9,0.19,0.399,Medium,118900.0,1106,0.48
EMP00692,Sales,Senior Analyst,L1,Male,Delhi,Bachelor's,49,9.3,65000.0,2.8,4.3,2.3,17,8,2,0,Retirement,2020,50,17,4.0,2.9,0.11,0.449,Medium,124400.0,415,0.28
EMP00693,Operations,Individual Contributor,L3,Male,Kolkata,Diploma,45,0.6,58000.0,3.8,3.9,2.0,23,2,3,0,Transfer,2022,25,19,2.7,3.6,0.22,0.586,Medium,49200.0,713,0.64
EMP00694,HR,Analyst,L2,Female,Delhi,Bachelor's,42,0.4,80000.0,4.0,2.6,2.6,25,3,0,1,Transfer,2019,0,12,4.0,4.0,0.03,0.599,Medium,48100.0,1351,0.79
EMP00695,Customer Success,Manager,L5,Female,Kolkata,Master's,43,7.6,52400.0,4.4,4.5,4.6,10,3,0,0,Transfer,2016,50,7,3.7,3.5,0.22,0.236,Low,28200.0,1060,0.55
EMP00696,Finance,Senior Manager,L3,Male,Mumbai,MBA,41,0.2,99900.0,3.6,2.7,3.3,30,2,2,0,Retirement,2020,100,1,3.7,3.5,0.2,0.385,Medium,162500.0,717,0.89
EMP00697,Customer Success,VP,L1,Female,Bangalore,Master's,26,20.0,30300.0,4.3,4.1,4.3,3,1,1,0,Transfer,2023,0,6,3.9,2.8,0.09,0.152,Low,31100.0,471,0.92
EMP00698,Product,VP,L3,Female,Chennai,Bachelor's,57,5.9,60900.0,3.6,4.0,2.7,0,6,3,0,Contract End,2022,50,3,4.2,2.4,0.33,0.332,Medium,101500.0,925,0.45
EMP00699,Product,Analyst,L4,Male,Delhi,PhD,28,1.3,73800.0,4.7,4.1,3.2,21,3,1,0,Termination,2021,75,23,4.8,3.3,0.34,0.518,Medium,96900.0,802,0.8
EMP00700,Engineering,Director,L1,Female,Hyderabad,Diploma,53,3.7,75600.0,3.6,4.1,3.5,14,0,1,0,Contract End,2017,50,17,2.9,3.8,0.4,0.459,Medium,46600.0,1166,0.73
EMP00701,Operations,Individual Contributor,L4,Male,Bangalore,Bachelor's,48,0.1,63200.0,3.5,4.0,2.2,1,4,3,0,Retirement,2017,50,13,4.3,4.5,0.16,0.462,Medium,62000.0,698,0.86
EMP00702,Engineering,Analyst,L4,Male,Chennai,Diploma,36,4.8,51900.0,2.1,3.8,4.8,3,2,0,0,Termination,2015,25,6,3.5,4.0,0.13,0.259,Low,88900.0,711,0.76
EMP00703,Marketing,Analyst,L2,Male,Hyderabad,Bachelor's,38,1.4,134700.0,4.0,3.9,4.3,18,5,0,0,Resignation,2018,100,5,3.7,2.5,0.33,0.379,Medium,219000.0,368,0.42
EMP00704,Sales,Senior Analyst,L5,Female,Bangalore,Master's,56,1.9,49100.0,4.2,3.7,4.6,22,2,1,0,Retirement,2016,50,23,3.2,2.7,0.38,0.511,Medium,77500.0,624,0.49
EMP00705,Operations,Manager,L3,Male,Pune,MBA,37,2.2,79500.0,3.2,3.1,2.5,4,2,2,0,Transfer,2016,50,18,4.1,4.0,0.21,0.606,Medium,86800.0,862,0.83
EMP00706,Sales,Individual Contributor,L4,Female,Delhi,Diploma,47,0.1,92600.0,3.4,3.7,4.2,20,5,1,1,Termination,2016,100,7,3.6,3.8,0.19,0.333,Medium,78600.0,1284,0.49
EMP00707,Engineering,Individual Contributor,L2,Female,Kolkata,Bachelor's,23,2.7,51700.0,4.3,4.1,2.3,9,6,3,0,Termination,2019,50,18,4.3,4.6,0.15,0.504,Medium,69500.0,345,0.83
EMP00708,Sales,Individual Contributor,L6,Male,Hyderabad,PhD,51,4.8,94500.0,3.6,4.6,3.4,7,1,1,0,Retirement,2023,100,20,1.7,3.9,0.08,0.385,Medium,175800.0,934,0.69
EMP00709,Engineering,VP,L2,Male,Delhi,Bachelor's,36,11.7,71000.0,2.1,2.5,3.5,3,8,1,0,Transfer,2021,100,4,2.3,4.0,0.14,0.411,Medium,90000.0,1321,0.76
EMP00710,Product,Individual Contributor,L4,Male,Bangalore,MBA,27,10.5,50500.0,4.5,4.9,3.6,18,4,2,0,Contract End,2017,75,23,3.4,4.4,0.13,0.413,Medium,79100.0,1232,0.74
EMP00711,Finance,Senior Analyst,L3,Male,Pune,Diploma,39,0.5,100700.0,4.2,3.8,4.9,0,2,0,0,Resignation,2023,75,2,4.5,1.8,0.17,0.269,Low,97500.0,337,0.76
EMP00712,Engineering,Senior Manager,L3,Female,Hyderabad,Master's,27,2.0,78400.0,4.8,4.1,2.5,21,8,0,0,Transfer,2016,100,19,4.2,3.5,0.25,0.562,Medium,53000.0,950,0.56
EMP00713,Customer Success,Senior Analyst,L6,Male,Kolkata,Master's,28,1.1,89200.0,4.0,4.2,3.7,14,4,2,0,Contract End,2015,50,7,3.3,4.6,0.18,0.366,Medium,95200.0,1113,0.93
EMP00714,Marketing,Senior Analyst,L6,Female,Pune,Master's,57,0.7,149400.0,2.2,3.2,3.7,25,6,2,0,Retirement,2021,50,22,4.7,3.9,0.22,0.589,Medium,99900.0,350,0.85
EMP00715,Product,Manager,L5,Male,Chennai,Master's,35,4.2,59200.0,3.4,3.3,2.9,24,3,3,0,Retirement,2022,50,20,2.4,4.1,0.02,0.584,Medium,113900.0,210,0.31
EMP00716,Operations,Individual Contributor,L1,Female,Noida,Bachelor's,35,2.0,79400.0,4.1,3.2,4.4,12,5,1,0,Transfer,2021,100,6,2.9,2.5,0.28,0.338,Medium,78100.0,231,0.56
EMP00717,Engineering,Manager,L3,Female,Chennai,Bachelor's,37,0.3,93800.0,3.2,2.4,4.0,7,5,2,0,Termination,2015,75,6,2.6,3.0,0.04,0.494,Medium,162300.0,922,0.68
EMP00718,Product,VP,L3,Male,Kolkata,MBA,43,7.6,146200.0,2.3,2.9,4.3,11,4,2,0,Termination,2015,100,18,4.6,3.5,0.02,0.431,Medium,109200.0,362,0.39
EMP00719,Customer Success,Individual Contributor,L3,Female,Pune,Bachelor's,50,4.7,27700.0,3.1,2.3,4.5,7,4,0,0,Contract End,2020,0,23,3.5,3.8,0.38,0.546,Medium,49400.0,1226,0.65
EMP00720,Product,Senior Manager,L5,Female,Delhi,Bachelor's,33,0.2,73200.0,3.7,3.9,2.7,30,7,1,0,Transfer,2016,50,18,3.2,2.0,0.11,0.541,Medium,137400.0,738,0.7
EMP00721,HR,Senior Analyst,L3,Female,Chennai,Master's,22,5.4,87300.0,4.0,4.7,4.7,10,8,3,1,Retirement,2020,100,0,2.8,4.3,0.39,0.235,Low,173200.0,726,0.57
EMP00722,Engineering,Senior Manager,L1,Non-Binary,Noida,Master's,37,2.3,107100.0,4.5,3.5,3.2,16,4,0,0,Contract End,2021,50,0,2.6,4.5,0.31,0.325,Low,189700.0,636,0.85
EMP00723,Marketing,Director,L4,Female,Pune,Bachelor's,53,6.2,140600.0,3.0,3.2,3.6,26,6,2,0,Retirement,2015,100,1,4.4,3.0,0.18,0.358,Medium,72800.0,457,0.81
EMP00724,Finance,Senior Analyst,L4,Male,Mumbai,MBA,56,1.8,75100.0,3.2,2.1,3.7,16,8,3,0,Contract End,2017,25,9,3.6,3.8,0.08,0.47,Medium,126000.0,1217,0.53
EMP00725,Engineering,Senior Manager,L3,Non-Binary,Delhi,Bachelor's,25,1.9,64700.0,4.5,3.7,2.4,7,3,3,0,Retirement,2018,25,21,4.0,3.6,0.16,0.534,Medium,65100.0,1289,0.64
EMP00726,Product,Analyst,L3,Female,Bangalore,MBA,41,0.3,98800.0,4.0,3.1,3.9,5,7,2,0,Retirement,2022,75,10,3.3,3.2,0.36,0.447,Medium,86200.0,1153,0.65
EMP00727,Marketing,Manager,L1,Non-Binary,Kolkata,Master's,44,5.7,125900.0,4.6,2.9,2.2,15,4,3,0,Contract End,2016,50,11,3.3,3.0,0.32,0.488,Medium,181500.0,727,0.61
EMP00728,Marketing,Individual Contributor,L4,Female,Delhi,Bachelor's,54,1.4,38100.0,2.8,2.3,3.4,7,2,2,1,Transfer,2023,100,12,4.8,3.5,0.32,0.507,Medium,72800.0,731,0.41
EMP00729,Engineering,Senior Analyst,L1,Male,Mumbai,Bachelor's,42,5.2,109100.0,4.6,3.2,4.3,7,8,3,0,Resignation,2016,100,11,3.4,4.5,0.17,0.41,Medium,99300.0,1368,0.72
EMP00730,Sales,Manager,L2,Female,Hyderabad,Master's,44,1.4,46900.0,3.0,2.9,3.6,1,6,3,0,Termination,2017,50,18,3.6,3.9,0.21,0.575,Medium,77800.0,674,0.74
EMP00731,Customer Success,VP,L4,Female,Mumbai,Master's,48,3.6,49800.0,4.1,4.7,3.0,2,2,1,0,Retirement,2020,75,5,3.0,3.1,0.02,0.306,Low,91800.0,1012,0.69
EMP00732,Product,Manager,L5,Male,Mumbai,MBA,28,0.4,39100.0,4.4,4.2,2.7,6,8,1,0,Resignation,2017,50,11,3.2,2.9,0.39,0.5,Medium,46000.0,162,0.38
EMP00733,Operations,Senior Analyst,L3,Female,Pune,Bachelor's,34,5.1,80300.0,4.5,3.6,2.8,1,8,2,0,Contract End,2018,75,5,3.6,4.4,0.03,0.438,Medium,43100.0,235,0.79
EMP00734,Engineering,Manager,L3,Female,Mumbai,Master's,40,14.1,57500.0,2.9,4.3,4.3,27,7,0,0,Transfer,2016,25,16,3.7,3.1,0.25,0.256,Low,28800.0,959,0.51
EMP00735,Sales,Manager,L4,Female,Hyderabad,Bachelor's,24,2.2,96400.0,2.8,2.5,3.3,5,1,3,0,Retirement,2020,100,7,3.8,3.7,0.15,0.517,Medium,73300.0,468,0.79
EMP00736,Sales,Director,L1,Male,Noida,MBA,38,0.1,49200.0,4.7,3.2,3.2,18,6,0,0,Contract End,2015,0,12,3.0,2.2,0.27,0.451,Medium,97300.0,81,0.54
EMP00737,Marketing,Individual Contributor,L5,Female,Hyderabad,MBA,41,0.5,75200.0,4.7,2.6,1.8,21,2,1,0,Termination,2016,0,14,4.6,1.7,0.31,0.578,Medium,144600.0,332,0.82
